ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-10-20 08:17:00+00:00,33,2,4694,128.53,128.53,128.53,128.53,1,DUK
2025-10-20 10:00:00+00:00,33,2,4694,128.6,128.6,128.6,128.6,15,DUK
2025-10-20 10:46:00+00:00,33,2,4694,128.6,128.6,128.6,128.6,13,DUK
2025-10-20 10:47:00+00:00,33,2,4694,128.6,128.6,128.6,128.6,2,DUK
2025-10-20 12:38:00+00:00,33,2,4694,128.83,128.83,128.83,128.83,12,DUK
2025-10-20 13:13:00+00:00,33,2,4694,128.53,128.53,128.53,128.53,54,DUK
2025-10-20 13:30:00+00:00,33,2,4694,128.93,129.07,128.75,128.75,105,DUK
2025-10-20 13:31:00+00:00,33,2,4694,128.815,129.09,128.815,129.09,627,DUK
2025-10-20 13:32:00+00:00,33,2,4694,129.13,129.14,129.0,129.0,606,DUK
2025-10-20 13:33:00+00:00,33,2,4694,129.08,129.2,129.05,129.16,747,DUK
2025-10-20 13:34:00+00:00,33,2,4694,129.04,129.04,128.97,129.04,219,DUK
2025-10-20 13:35:00+00:00,33,2,4694,129.07,129.16,128.97,129.075,2089,DUK
2025-10-20 13:36:00+00:00,33,2,4694,129.075,129.08,129.035,129.04,206,DUK
2025-10-20 13:37:00+00:00,33,2,4694,129.07,129.07,128.89,128.95,937,DUK
2025-10-20 13:38:00+00:00,33,2,4694,128.92,128.98,128.81,128.815,511,DUK
2025-10-20 13:39:00+00:00,33,2,4694,128.9,128.94,128.85,128.85,894,DUK
2025-10-20 13:40:00+00:00,33,2,4694,128.85,128.85,128.84,128.84,246,DUK
2025-10-20 13:41:00+00:00,33,2,4694,128.85,128.86,128.79,128.79,530,DUK
2025-10-20 13:42:00+00:00,33,2,4694,128.85,128.905,128.84,128.88,960,DUK
2025-10-20 13:43:00+00:00,33,2,4694,128.89,128.955,128.89,128.95,294,DUK
2025-10-20 13:44:00+00:00,33,2,4694,128.985,128.99,128.7,128.72,1599,DUK
2025-10-20 13:45:00+00:00,33,2,4694,128.725,128.88,128.72,128.79,1079,DUK
2025-10-20 13:46:00+00:00,33,2,4694,128.75,128.78,128.71,128.78,224,DUK
2025-10-20 13:47:00+00:00,33,2,4694,128.8,128.805,128.73,128.75,632,DUK
2025-10-20 13:48:00+00:00,33,2,4694,128.72,128.72,128.59,128.59,179,DUK
2025-10-20 13:49:00+00:00,33,2,4694,128.56,128.58,128.51,128.51,807,DUK
2025-10-20 13:50:00+00:00,33,2,4694,128.5,128.5,128.33,128.35,174,DUK
2025-10-20 13:51:00+00:00,33,2,4694,128.35,128.47,128.35,128.46,584,DUK
2025-10-20 13:52:00+00:00,33,2,4694,128.47,128.58,128.47,128.58,263,DUK
2025-10-20 13:53:00+00:00,33,2,4694,128.63,128.68,128.63,128.66,279,DUK
2025-10-20 13:54:00+00:00,33,2,4694,128.68,128.695,128.56,128.56,527,DUK
2025-10-20 13:55:00+00:00,33,2,4694,128.58,128.62,128.58,128.62,123,DUK
2025-10-20 13:56:00+00:00,33,2,4694,128.63,128.73,128.63,128.73,618,DUK
2025-10-20 13:57:00+00:00,33,2,4694,128.695,128.695,128.58,128.58,247,DUK
2025-10-20 13:58:00+00:00,33,2,4694,128.61,128.61,128.575,128.575,494,DUK
2025-10-20 14:00:00+00:00,33,2,4694,128.51,128.58,128.475,128.52,896,DUK
2025-10-20 14:01:00+00:00,33,2,4694,128.5,128.57,128.5,128.54,857,DUK
2025-10-20 14:02:00+00:00,33,2,4694,128.55,128.64,128.55,128.64,408,DUK
2025-10-20 14:03:00+00:00,33,2,4694,128.56,128.6,128.55,128.55,798,DUK
2025-10-20 14:04:00+00:00,33,2,4694,128.53,128.53,128.48,128.51,168,DUK
2025-10-20 14:05:00+00:00,33,2,4694,128.43,128.585,128.42,128.57,704,DUK
2025-10-20 14:06:00+00:00,33,2,4694,128.48,128.505,128.45,128.45,154,DUK
2025-10-20 14:07:00+00:00,33,2,4694,128.43,128.48,128.42,128.46,498,DUK
2025-10-20 14:08:00+00:00,33,2,4694,128.47,128.52,128.47,128.49,1118,DUK
2025-10-20 14:09:00+00:00,33,2,4694,128.53,128.66,128.52,128.65,710,DUK
2025-10-20 14:10:00+00:00,33,2,4694,128.6,128.63,128.55,128.6,811,DUK
2025-10-20 14:11:00+00:00,33,2,4694,128.64,128.77,128.64,128.77,1090,DUK
2025-10-20 14:12:00+00:00,33,2,4694,128.8,128.81,128.71,128.71,879,DUK
2025-10-20 14:13:00+00:00,33,2,4694,128.69,128.7,128.64,128.69,296,DUK
2025-10-20 14:14:00+00:00,33,2,4694,128.7,128.71,128.67,128.7,444,DUK
2025-10-20 14:15:00+00:00,33,2,4694,128.74,128.75,128.67,128.73,1741,DUK
2025-10-20 14:16:00+00:00,33,2,4694,128.74,128.75,128.71,128.71,494,DUK
2025-10-20 14:17:00+00:00,33,2,4694,128.75,128.77,128.71,128.77,1023,DUK
2025-10-20 14:18:00+00:00,33,2,4694,128.77,128.78,128.74,128.74,830,DUK
2025-10-20 14:19:00+00:00,33,2,4694,128.71,128.71,128.67,128.705,283,DUK
2025-10-20 14:20:00+00:00,33,2,4694,128.73,128.74,128.69,128.69,965,DUK
2025-10-20 14:21:00+00:00,33,2,4694,128.64,128.64,128.59,128.59,84,DUK
2025-10-20 14:22:00+00:00,33,2,4694,128.58,128.58,128.46,128.46,659,DUK
2025-10-20 14:23:00+00:00,33,2,4694,128.49,128.57,128.49,128.5,2057,DUK
2025-10-20 14:24:00+00:00,33,2,4694,128.47,128.47,128.415,128.415,130,DUK
2025-10-20 14:25:00+00:00,33,2,4694,128.35,128.39,128.34,128.39,330,DUK
2025-10-20 14:26:00+00:00,33,2,4694,128.38,128.38,128.27,128.29,615,DUK
2025-10-20 14:27:00+00:00,33,2,4694,128.285,128.345,128.285,128.31,796,DUK
2025-10-20 14:28:00+00:00,33,2,4694,128.29,128.29,128.24,128.24,1170,DUK
2025-10-20 14:29:00+00:00,33,2,4694,128.2,128.2,128.2,128.2,3,DUK
2025-10-20 14:30:00+00:00,33,2,4694,128.21,128.26,128.2,128.25,637,DUK
2025-10-20 14:31:00+00:00,33,2,4694,128.25,128.27,128.22,128.27,1159,DUK
2025-10-20 14:32:00+00:00,33,2,4694,128.28,128.355,128.28,128.355,319,DUK
2025-10-20 14:33:00+00:00,33,2,4694,128.34,128.35,128.29,128.335,512,DUK
2025-10-20 14:34:00+00:00,33,2,4694,128.32,128.32,128.22,128.27,192,DUK
2025-10-20 14:35:00+00:00,33,2,4694,128.24,128.24,128.19,128.2,306,DUK
2025-10-20 14:36:00+00:00,33,2,4694,128.215,128.28,128.215,128.25,341,DUK
2025-10-20 14:37:00+00:00,33,2,4694,128.3,128.33,128.3,128.31,614,DUK
2025-10-20 14:38:00+00:00,33,2,4694,128.29,128.29,128.24,128.24,944,DUK
2025-10-20 14:39:00+00:00,33,2,4694,128.24,128.25,128.18,128.25,246,DUK
2025-10-20 14:40:00+00:00,33,2,4694,128.22,128.255,128.21,128.255,912,DUK
2025-10-20 14:41:00+00:00,33,2,4694,128.28,128.28,128.15,128.15,1210,DUK
2025-10-20 14:42:00+00:00,33,2,4694,128.18,128.18,128.1,128.1,150,DUK
2025-10-20 14:43:00+00:00,33,2,4694,128.11,128.11,128.0,128.0,167,DUK
2025-10-20 14:44:00+00:00,33,2,4694,128.0,128.03,127.92,127.92,624,DUK
2025-10-20 14:45:00+00:00,33,2,4694,127.98,127.99,127.94,127.94,260,DUK
2025-10-20 14:46:00+00:00,33,2,4694,127.96,127.96,127.88,127.92,2341,DUK
2025-10-20 14:47:00+00:00,33,2,4694,127.92,127.92,127.85,127.88,1423,DUK
2025-10-20 14:48:00+00:00,33,2,4694,127.88,127.95,127.88,127.95,635,DUK
2025-10-20 14:49:00+00:00,33,2,4694,127.94,127.94,127.87,127.87,621,DUK
2025-10-20 14:50:00+00:00,33,2,4694,127.9,128.13,127.85,128.12,2067,DUK
2025-10-20 14:51:00+00:00,33,2,4694,128.155,128.155,128.155,128.155,9,DUK
2025-10-20 14:52:00+00:00,33,2,4694,128.175,128.175,128.175,128.175,38,DUK
2025-10-20 14:53:00+00:00,33,2,4694,128.18,128.18,128.16,128.16,130,DUK
2025-10-20 14:54:00+00:00,33,2,4694,128.22,128.23,128.18,128.23,769,DUK
2025-10-20 14:55:00+00:00,33,2,4694,128.24,128.24,128.23,128.23,22,DUK
2025-10-20 14:56:00+00:00,33,2,4694,128.22,128.22,128.16,128.16,1058,DUK
2025-10-20 14:57:00+00:00,33,2,4694,128.2,128.2,128.2,128.2,230,DUK
2025-10-20 14:58:00+00:00,33,2,4694,128.23,128.23,128.14,128.14,361,DUK
2025-10-20 14:59:00+00:00,33,2,4694,128.13,128.15,128.12,128.15,333,DUK
2025-10-20 15:00:00+00:00,33,2,4694,128.09,128.09,128.07,128.07,409,DUK
2025-10-20 15:01:00+00:00,33,2,4694,128.085,128.12,128.07,128.12,537,DUK
2025-10-20 15:02:00+00:00,33,2,4694,128.14,128.14,128.13,128.14,304,DUK
2025-10-20 15:03:00+00:00,33,2,4694,128.12,128.12,128.12,128.12,29,DUK
2025-10-20 15:04:00+00:00,33,2,4694,128.13,128.16,128.125,128.16,139,DUK
2025-10-20 15:05:00+00:00,33,2,4694,128.14,128.24,128.125,128.21,530,DUK
2025-10-20 15:06:00+00:00,33,2,4694,128.27,128.32,128.25,128.25,478,DUK
2025-10-20 15:07:00+00:00,33,2,4694,128.27,128.27,128.245,128.245,263,DUK
2025-10-20 15:08:00+00:00,33,2,4694,128.25,128.27,128.17,128.17,1916,DUK
2025-10-20 15:09:00+00:00,33,2,4694,128.15,128.2,128.12,128.175,1804,DUK
2025-10-20 15:10:00+00:00,33,2,4694,128.165,128.185,128.14,128.16,308,DUK
2025-10-20 15:11:00+00:00,33,2,4694,128.155,128.165,128.145,128.15,343,DUK
2025-10-20 15:12:00+00:00,33,2,4694,128.155,128.155,128.05,128.13,794,DUK
2025-10-20 15:13:00+00:00,33,2,4694,128.12,128.12,128.09,128.09,370,DUK
2025-10-20 15:14:00+00:00,33,2,4694,128.08,128.13,128.08,128.11,226,DUK
2025-10-20 15:15:00+00:00,33,2,4694,128.13,128.19,128.13,128.16,1274,DUK
2025-10-20 15:16:00+00:00,33,2,4694,128.21,128.25,128.21,128.24,631,DUK
2025-10-20 15:17:00+00:00,33,2,4694,128.24,128.25,128.22,128.22,676,DUK
2025-10-20 15:18:00+00:00,33,2,4694,128.21,128.21,128.18,128.18,302,DUK
2025-10-20 15:19:00+00:00,33,2,4694,128.18,128.21,128.13,128.13,588,DUK
2025-10-20 15:20:00+00:00,33,2,4694,128.12,128.16,128.09,128.16,428,DUK
2025-10-20 15:21:00+00:00,33,2,4694,128.14,128.14,128.1,128.1,576,DUK
2025-10-20 15:22:00+00:00,33,2,4694,128.11,128.13,128.07,128.07,643,DUK
2025-10-20 15:23:00+00:00,33,2,4694,128.09,128.09,128.06,128.06,490,DUK
2025-10-20 15:24:00+00:00,33,2,4694,128.02,128.105,128.02,128.105,419,DUK
2025-10-20 15:25:00+00:00,33,2,4694,128.12,128.13,128.08,128.08,418,DUK
2025-10-20 15:26:00+00:00,33,2,4694,128.14,128.15,128.1,128.125,376,DUK
2025-10-20 15:27:00+00:00,33,2,4694,128.16,128.2,128.16,128.19,800,DUK
2025-10-20 15:28:00+00:00,33,2,4694,128.19,128.23,128.18,128.23,844,DUK
2025-10-20 15:29:00+00:00,33,2,4694,128.235,128.25,128.22,128.22,761,DUK
2025-10-20 15:30:00+00:00,33,2,4694,128.2,128.24,128.19,128.22,1305,DUK
2025-10-20 15:31:00+00:00,33,2,4694,128.2,128.21,128.19,128.21,351,DUK
2025-10-20 15:32:00+00:00,33,2,4694,128.23,128.28,128.21,128.21,1574,DUK
2025-10-20 15:33:00+00:00,33,2,4694,128.24,128.27,128.24,128.255,930,DUK
2025-10-20 15:34:00+00:00,33,2,4694,128.24,128.29,128.23,128.29,1429,DUK
2025-10-20 15:35:00+00:00,33,2,4694,128.29,128.32,128.29,128.32,1816,DUK
2025-10-20 15:36:00+00:00,33,2,4694,128.3,128.3,128.26,128.26,672,DUK
2025-10-20 15:37:00+00:00,33,2,4694,128.28,128.29,128.25,128.25,662,DUK
2025-10-20 15:38:00+00:00,33,2,4694,128.2,128.2,128.15,128.175,644,DUK
2025-10-20 15:39:00+00:00,33,2,4694,128.15,128.21,128.15,128.16,1468,DUK
2025-10-20 15:40:00+00:00,33,2,4694,128.16,128.16,128.11,128.15,467,DUK
2025-10-20 15:41:00+00:00,33,2,4694,128.13,128.17,128.075,128.075,1295,DUK
2025-10-20 15:42:00+00:00,33,2,4694,128.07,128.07,128.025,128.025,719,DUK
